Census Tract,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"48079950100","Census Tract 9501, Cochran County, Texas",2547,35,1374.1656851197488
"48085031006","Census Tract 310.06, Collin County, Texas",3460,35,1011.5606936416185
"48085031628","Census Tract 316.28, Collin County, Texas",3472,35,1008.0645161290322
"48109950300","Census Tract 9503, Culberson County, Texas",2188,35,1599.6343692870203
"48113000410","Census Tract 4.10, Dallas County, Texas",4854,35,721.05480016481249
"48113002400","Census Tract 24, Dallas County, Texas",3477,35,1006.6148979004889
"48113006900","Census Tract 69, Dallas County, Texas",3562,35,982.59404828747893
"48113009608","Census Tract 96.08, Dallas County, Texas",3218,35,1087.6320696084524
"48113014124","Census Tract 141.24, Dallas County, Texas",4971,35,704.08368537517606
"48113015206","Census Tract 152.06, Dallas County, Texas",4205,35,832.34244946492277
"48113017007","Census Tract 170.07, Dallas County, Texas",4983,35,702.3881196066626
"48113018146","Census Tract 181.46, Dallas County, Texas",3564,35,982.04264870931547
"48113019037","Census Tract 190.37, Dallas County, Texas",3531,35,991.22061738884179
"48121020315","Census Tract 203.15, Denton County, Texas",3424,35,1022.1962616822429
"48139060104","Census Tract 601.04, Ellis County, Texas",3885,35,900.90090090090087
"48141000111","Census Tract 1.11, El Paso County, Texas",2664,35,1313.8138138138138
"48141010212","Census Tract 102.12, El Paso County, Texas",7594,35,460.89017645509608
"48141010229","Census Tract 102.29, El Paso County, Texas",7243,35,483.2251829352478
"48141010344","Census Tract 103.44, El Paso County, Texas",3123,35,1120.7172590457892
"48141010347","Census Tract 103.47, El Paso County, Texas",4135,35,846.43288996372428
"48141010352","Census Tract 103.52, El Paso County, Texas",5819,35,601.47791716789823
"48141010366","Census Tract 103.66, El Paso County, Texas",8263,35,423.5749727701803
"48141010411","Census Tract 104.11, El Paso County, Texas",3269,35,1070.663811563169
"48143950600","Census Tract 9506, Erath County, Texas",3666,35,954.7190398254229
"48147950702","Census Tract 9507.02, Fannin County, Texas",4119,35,849.72080602087885
"48157674507","Census Tract 6745.07, Fort Bend County, Texas",11654,35,300.32606830272869
"48157674604","Census Tract 6746.04, Fort Bend County, Texas",4975,35,703.5175879396985
"48157675000","Census Tract 6750, Fort Bend County, Texas",3200,35,1093.75
"48157675800","Census Tract 6758, Fort Bend County, Texas",3511,35,996.86698946169179
"48161000400","Census Tract 4, Freestone County, Texas",2263,35,1546.6195315952275
"48167721401","Census Tract 7214.01, Galveston County, Texas",2450,35,1428.5714285714284
"48167721901","Census Tract 7219.01, Galveston County, Texas",5706,35,613.38941465124424
"48167723100","Census Tract 7231, Galveston County, Texas",3531,35,991.22061738884179
"48175960200","Census Tract 9602, Goliad County, Texas",2958,35,1183.2319134550371
"48183000401","Census Tract 4.01, Gregg County, Texas",3807,35,919.35907538744414
"48183001200","Census Tract 12, Gregg County, Texas",2604,35,1344.0860215053763
"48183010502","Census Tract 105.02, Gregg County, Texas",2675,35,1308.4112149532712
"48187210506","Census Tract 2105.06, Guadalupe County, Texas",3131,35,1117.8537208559567
"48187210606","Census Tract 2106.06, Guadalupe County, Texas",3303,35,1059.6427490160459
"48199030100","Census Tract 301, Hardin County, Texas",3098,35,1129.7611362169141
"48201211000","Census Tract 2110, Harris County, Texas",1973,35,1773.9483020780538
"48201211102","Census Tract 2111.02, Harris County, Texas",2477,35,1412.9995962858295
"48201220400","Census Tract 2204, Harris County, Texas",4667,35,749.946432397686
"48201232404","Census Tract 2324.04, Harris County, Texas",3652,35,958.37897042716315
"48201241202","Census Tract 2412.02, Harris County, Texas",5445,35,642.79155188246091
"48201310400","Census Tract 3104, Harris County, Texas",3316,35,1055.4885404101326
"48201311300","Census Tract 3113, Harris County, Texas",4912,35,712.54071661237776
"48201331400","Census Tract 3314, Harris County, Texas",2538,35,1379.0386130811664
"48201340301","Census Tract 3403.01, Harris County, Texas",3906,35,896.05734767025081
"48201350101","Census Tract 3501.01, Harris County, Texas",5269,35,664.26266843803376
"48201530502","Census Tract 5305.02, Harris County, Texas",2490,35,1405.6224899598394
"48201530900","Census Tract 5309, Harris County, Texas",4466,35,783.69905956112848
"48201533701","Census Tract 5337.01, Harris County, Texas",5885,35,594.732370433305
"48201533904","Census Tract 5339.04, Harris County, Texas",4543,35,770.41602465331277
"48201534102","Census Tract 5341.02, Harris County, Texas",4960,35,705.64516129032256
"48201540502","Census Tract 5405.02, Harris County, Texas",5417,35,646.1140852870592
"48201541009","Census Tract 5410.09, Harris County, Texas",5467,35,640.20486555697823
"48201542402","Census Tract 5424.02, Harris County, Texas",6535,35,535.57765876052031
"48201551101","Census Tract 5511.01, Harris County, Texas",4492,35,779.16295636687437
"48201553102","Census Tract 5531.02, Harris County, Texas",3667,35,954.45868557403878
"48201555703","Census Tract 5557.03, Harris County, Texas",6793,35,515.23627263359333
"48209010919","Census Tract 109.19, Hays County, Texas",6688,35,523.32535885167465
"48213950302","Census Tract 9503.02, Henderson County, Texas",2314,35,1512.532411408816
"48215020806","Census Tract 208.06, Hidalgo County, Texas",3703,35,945.179584120983
"48215022402","Census Tract 224.02, Hidalgo County, Texas",6999,35,500.07143877696819
"48215022801","Census Tract 228.01, Hidalgo County, Texas",4371,35,800.73209791809654
"48215023905","Census Tract 239.05, Hidalgo County, Texas",6196,35,564.880568108457
"48215024132","Census Tract 241.32, Hidalgo County, Texas",2765,35,1265.8227848101264
"48215024211","Census Tract 242.11, Hidalgo County, Texas",7105,35,492.61083743842363
"48215024406","Census Tract 244.06, Hidalgo County, Texas",4986,35,701.96550340954673
"48227950100","Census Tract 9501, Howard County, Texas",2350,35,1489.3617021276596
"48227950700","Census Tract 9507, Howard County, Texas",3550,35,985.91549295774655
"48245002500","Census Tract 25, Jefferson County, Texas",3591,35,974.65886939571146
"48245006600","Census Tract 66, Jefferson County, Texas",4303,35,813.38600976063219
"48251130219","Census Tract 1302.19, Johnson County, Texas",2722,35,1285.8192505510654
"48251130417","Census Tract 1304.17, Johnson County, Texas",5221,35,670.36966098448568
"48291700600","Census Tract 7006, Liberty County, Texas",2630,35,1330.7984790874525
"48303001200","Census Tract 12, Lubbock County, Texas",2153,35,1625.6386437529029
"48303001717","Census Tract 17.17, Lubbock County, Texas",2666,35,1312.828207051763
"48303002302","Census Tract 23.02, Lubbock County, Texas",2036,35,1719.0569744597251
"48303002500","Census Tract 25, Lubbock County, Texas",2406,35,1454.6965918536991
"48303010502","Census Tract 105.02, Lubbock County, Texas",3202,35,1093.0668332292319
"48329010116","Census Tract 101.16, Midland County, Texas",4998,35,700.280112044818
"48339690203","Census Tract 6902.03, Montgomery County, Texas",4551,35,769.06174467150072
"48339691000","Census Tract 6910, Montgomery County, Texas",4035,35,867.41016109045859
"48373210402","Census Tract 2104.02, Polk County, Texas",1758,35,1990.8987485779294
"48409010301","Census Tract 103.01, San Patricio County, Texas",5167,35,677.37565318366558
"48423001914","Census Tract 19.14, Smith County, Texas",5001,35,699.86002799440109
"48439100101","Census Tract 1001.01, Tarrant County, Texas",6019,35,581.49194218308685
"48439105404","Census Tract 1054.04, Tarrant County, Texas",4257,35,822.175240779892
"48439105408","Census Tract 1054.08, Tarrant County, Texas",2659,35,1316.2843174125612
"48439105703","Census Tract 1057.03, Tarrant County, Texas",3814,35,917.67173571054013
"48439106526","Census Tract 1065.26, Tarrant County, Texas",7121,35,491.50400224687542
"48439110202","Census Tract 1102.02, Tarrant County, Texas",4108,35,851.99610516066218
"48439110806","Census Tract 1108.06, Tarrant County, Texas",5684,35,615.76354679802955
"48439111021","Census Tract 1110.21, Tarrant County, Texas",4174,35,838.52419741255392
"48439113207","Census Tract 1132.07, Tarrant County, Texas",4194,35,834.52551263710063
"48439113510","Census Tract 1135.10, Tarrant County, Texas",6617,35,528.94060752606913
"48439113934","Census Tract 1139.34, Tarrant County, Texas",7215,35,485.10048510048506
"48439113952","Census Tract 1139.52, Tarrant County, Texas",5462,35,640.79091907726115
"48439114012","Census Tract 1140.12, Tarrant County, Texas",9715,35,360.26762738033972
"48439123600","Census Tract 1236, Tarrant County, Texas",3558,35,983.698707138842
"48441013601","Census Tract 136.01, Taylor County, Texas",2999,35,1167.0556852284094
"48449950302","Census Tract 9503.02, Titus County, Texas",4066,35,860.79685194294154
"48453002105","Census Tract 21.05, Travis County, Texas",4614,35,758.5609016038145
"48453002217","Census Tract 22.17, Travis County, Texas",5967,35,586.55941008882189
"48453002325","Census Tract 23.25, Travis County, Texas",4352,35,804.22794117647049
"48457950201","Census Tract 9502.01, Tyler County, Texas",3260,35,1073.6196319018406
"48465950502","Census Tract 9505.02, Val Verde County, Texas",5050,35,693.06930693069307
"48471790800","Census Tract 7908, Walker County, Texas",7963,35,439.53283938214236
"48473680303","Census Tract 6803.03, Waller County, Texas",4632,35,755.6131260794474
"48475950300","Census Tract 9503, Ward County, Texas",3210,35,1090.3426791277259
"48481740800","Census Tract 7408, Wharton County, Texas",3861,35,906.50090650090647
"48485010400","Census Tract 104, Wichita County, Texas",2164,35,1617.3752310536045
"48491021513","Census Tract 215.13, Williamson County, Texas",3026,35,1156.6424322538003
"48493000104","Census Tract 1.04, Wilson County, Texas",4956,35,706.21468926553678
"48497150300","Census Tract 1503, Wise County, Texas",3194,35,1095.8046336881653
"48003950400","Census Tract 9504, Andrews County, Texas",3827,32,836.16409720407626
"48005000902","Census Tract 9.02, Angelina County, Texas",3731,32,857.67890645939428
"48019000302","Census Tract 3.02, Bandera County, Texas",3067,32,1043.36485164656
"48029121906","Census Tract 1219.06, Bexar County, Texas",7183,32,445.49631073367675
"48029170101","Census Tract 1701.01, Bexar County, Texas",3426,32,934.03385872737886
"48029181726","Census Tract 1817.26, Bexar County, Texas",13282,32,240.92757114892336
"48029181727","Census Tract 1817.27, Bexar County, Texas",3944,32,811.3590263691683
"48029190503","Census Tract 1905.03, Bexar County, Texas",3123,32,1024.6557796990073
"48029190603","Census Tract 1906.03, Bexar County, Texas",2661,32,1202.5554302893649
"48029191809","Census Tract 1918.09, Bexar County, Texas",8902,32,359.46978207144463
"48031950201","Census Tract 9502.01, Blanco County, Texas",3631,32,881.29991737813282
"48035950300","Census Tract 9503, Bosque County, Texas",1792,32,1785.7142857142856
"48037010600","Census Tract 106, Bowie County, Texas",2049,32,1561.7374328940948
"48037010905","Census Tract 109.05, Bowie County, Texas",3037,32,1053.6713862364174
"48039660609","Census Tract 6606.09, Brazoria County, Texas",4374,32,731.59579332418832
"48039663000","Census Tract 6630, Brazoria County, Texas",4083,32,783.73744795493508
"48039663900","Census Tract 6639, Brazoria County, Texas",2013,32,1589.6671634376553
"48061010500","Census Tract 105, Cameron County, Texas",2707,32,1182.1204285186552
"48061012004","Census Tract 120.04, Cameron County, Texas",2236,32,1431.1270125223614
"48061014001","Census Tract 140.01, Cameron County, Texas",2126,32,1505.1740357478834
"48073950201","Census Tract 9502.01, Cherokee County, Texas",2820,32,1134.7517730496454
"48085030201","Census Tract 302.01, Collin County, Texas",6175,32,518.21862348178138
"48085030607","Census Tract 306.07, Collin County, Texas",5200,32,615.38461538461536
"48085030801","Census Tract 308.01, Collin County, Texas",4521,32,707.8080070780801
"48085031308","Census Tract 313.08, Collin County, Texas",6999,32,457.20817259608515
"48085031411","Census Tract 314.11, Collin County, Texas",6037,32,530.0646016233228
"48085031624","Census Tract 316.24, Collin County, Texas",3532,32,906.00226500566259
"48085031643","Census Tract 316.43, Collin County, Texas",4518,32,708.27799911465252
"48113005200","Census Tract 52, Dallas County, Texas",4051,32,789.92841273759564
"48113010500","Census Tract 105, Dallas County, Texas",3201,32,999.68759762574189
"48113011201","Census Tract 112.01, Dallas County, Texas",3990,32,802.00501253132836
"48113011901","Census Tract 119.01, Dallas County, Texas",4771,32,670.718926849717
"48113011902","Census Tract 119.02, Dallas County, Texas",5165,32,619.55469506292354
"48113012604","Census Tract 126.04, Dallas County, Texas",5626,32,568.78777106292216
"48113013012","Census Tract 130.12, Dallas County, Texas",2602,32,1229.8232129131438
"48113013611","Census Tract 136.11, Dallas County, Texas",2887,32,1108.4170419120194
"48113013804","Census Tract 138.04, Dallas County, Texas",3404,32,940.07050528789659
"48113014126","Census Tract 141.26, Dallas County, Texas",6994,32,457.53503002573638
"48113014501","Census Tract 145.01, Dallas County, Texas",3471,32,921.92451743013532
"48113016002","Census Tract 160.02, Dallas County, Texas",2945,32,1086.5874363327675
"48113016511","Census Tract 165.11, Dallas County, Texas",4335,32,738.17762399077276
"48113018143","Census Tract 181.43, Dallas County, Texas",6836,32,468.11000585137509
"48113018145","Census Tract 181.45, Dallas County, Texas",4089,32,782.58742968941067
"48121020116","Census Tract 201.16, Denton County, Texas",5760,32,555.55555555555554
"48121020117","Census Tract 201.17, Denton County, Texas",2285,32,1400.437636761488
"48141010217","Census Tract 102.17, El Paso County, Texas",4921,32,650.27433448486079
"48141010333","Census Tract 103.33, El Paso County, Texas",4850,32,659.79381443298973
"48157672305","Census Tract 6723.05, Fort Bend County, Texas",5175,32,618.35748792270533
"48157674506","Census Tract 6745.06, Fort Bend County, Texas",6878,32,465.25152660657164
"48167720301","Census Tract 7203.01, Galveston County, Texas",2455,32,1303.4623217922608
"48201222702","Census Tract 2227.02, Harris County, Texas",3532,32,906.00226500566259
"48201231100","Census Tract 2311, Harris County, Texas",4920,32,650.40650406504062
"48201232704","Census Tract 2327.04, Harris County, Texas",2009,32,1592.8322548531607
"48201233101","Census Tract 2331.01, Harris County, Texas",4640,32,689.65517241379314
"48201241105","Census Tract 2411.05, Harris County, Texas",4813,32,664.865987949304
"48201250102","Census Tract 2501.02, Harris County, Texas",5569,32,574.60944514275457
"48201253502","Census Tract 2535.02, Harris County, Texas",3799,32,842.32692813898393
"48201253602","Census Tract 2536.02, Harris County, Texas",4735,32,675.818373812038
